date,time,city,temp_C,condition_text,condition_code,humidity_%,wind_kph,wind_dir,precip_mm,cloud_%
2025-05-26,2025-05-26 10:00,Antofagasta,16.7,Soleado,1000,66,8.3,SW,0.0,0
2025-05-26,2025-05-26 11:00,Antofagasta,17.6,Soleado,1000,63,8.3,SW,0.0,0
2025-05-26,2025-05-26 12:00,Antofagasta,17.8,Soleado,1000,63,10.1,SW,0.0,0
2025-05-26,2025-05-26 13:00,Antofagasta,17.6,Soleado,1000,63,9.4,SW,0.0,0
2025-05-26,2025-05-26 14:00,Antofagasta,17.6,Soleado,1000,64,10.4,SW,0.0,0
2025-05-26,2025-05-26 15:00,Antofagasta,17.0,Soleado,1000,68,11.2,SW,0.0,0
2025-05-26,2025-05-26 16:00,Antofagasta,16.2,Soleado,1000,72,12.6,SW,0.0,0
2025-05-26,2025-05-26 17:00,Antofagasta,15.0,Soleado,1000,79,7.2,S,0.0,3
2025-05-26,2025-05-26 18:00,Antofagasta,14.6,Soleado,1000,79,2.9,SW,0.0,0
2025-05-26,2025-05-26 19:00,Antofagasta,13.3,Despejado,1000,87,6.5,SSW,0.0,0
2025-05-26,2025-05-26 20:00,Antofagasta,12.8,Despejado,1000,90,7.9,S,0.0,9
2025-05-26,2025-05-26 21:00,Antofagasta,12.6,Despejado,1000,90,6.5,ESE,0.0,2
2025-05-26,2025-05-26 22:00,Antofagasta,13.3,Despejado,1000,83,2.2,SE,0.0,0
2025-05-26,2025-05-26 23:00,Antofagasta,12.8,Despejado,1000,86,8.3,SSW,0.0,0
2025-05-27,2025-05-27 00:00,Antofagasta,13.2,Despejado,1000,84,11.9,S,0.0,0
2025-05-27,2025-05-27 01:00,Antofagasta,13.8,Lluvia  moderada a intervalos,1063,80,11.2,SSE,0.01,84
2025-05-27,2025-05-27 02:00,Antofagasta,14.0,Despejado,1000,79,7.2,S,0.0,0
2025-05-27,2025-05-27 03:00,Antofagasta,13.5,Despejado,1000,85,11.5,SSW,0.0,0
2025-05-27,2025-05-27 04:00,Antofagasta,13.5,Despejado,1000,85,12.6,S,0.0,0
2025-05-27,2025-05-27 05:00,Antofagasta,14.0,Despejado,1000,83,13.3,S,0.0,0
2025-05-27,2025-05-27 06:00,Antofagasta,13.8,Lluvia  moderada a intervalos,1063,84,15.1,SSW,0.01,85
2025-05-27,2025-05-27 07:00,Antofagasta,13.6,Lluvia  moderada a intervalos,1063,85,11.2,S,0.03,84
2025-05-27,2025-05-27 08:00,Antofagasta,14.9,Lluvia  moderada a intervalos,1063,76,10.8,S,0.03,87
2025-05-27,2025-05-27 09:00,Antofagasta,16.4,Lluvia  moderada a intervalos,1063,69,13.0,S,0.01,82
2025-05-27,2025-05-27 10:00,Antofagasta,17.7,Soleado,1000,64,15.1,SSW,0.0,0
2025-05-27,2025-05-27 16:00,Antofagasta,17.1,Soleado,1000,74,17.6,SSW,0.0,0
2025-05-27,2025-05-27 17:00,Antofagasta,16.3,Soleado,1000,77,16.2,SSW,0.0,0
2025-05-27,2025-05-27 18:00,Antofagasta,15.1,Soleado,1000,82,14.0,SSW,0.0,2
2025-05-27,2025-05-27 19:00,Antofagasta,14.5,Despejado,1000,85,12.2,S,0.0,4
2025-05-27,2025-05-27 20:00,Antofagasta,14.6,Lluvia  moderada a intervalos,1063,83,12.2,SSW,0.01,72
2025-05-27,2025-05-27 21:00,Antofagasta,14.4,Lluvia  moderada a intervalos,1063,84,13.0,SSW,0.01,76
2025-05-27,2025-05-27 22:00,Antofagasta,14.4,Lluvia  moderada a intervalos,1063,83,12.6,S,0.01,83
2025-05-27,2025-05-27 23:00,Antofagasta,14.8,Lluvia  moderada a intervalos,1063,80,11.2,S,0.01,81
2025-05-28,2025-05-28 00:00,Antofagasta,14.4,Despejado,1000,79,11.9,S,0.0,0
2025-05-28,2025-05-28 01:00,Antofagasta,14.0,Despejado,1000,80,12.2,S,0.0,0
2025-05-28,2025-05-28 02:00,Antofagasta,14.0,Lluvia  moderada a intervalos,1063,82,11.5,S,0.01,72
2025-05-28,2025-05-28 03:00,Antofagasta,13.7,Lluvia  moderada a intervalos,1063,84,10.4,S,0.01,74
2025-05-28,2025-05-28 04:00,Antofagasta,13.9,Lluvia  moderada a intervalos,1063,82,9.4,S,0.01,79
2025-05-28,2025-05-28 05:00,Antofagasta,13.8,Despejado,1000,81,8.3,S,0.0,0
2025-05-28,2025-05-28 06:00,Antofagasta,13.6,Despejado,1000,82,7.9,SSW,0.0,0
2025-05-28,2025-05-28 07:00,Antofagasta,13.2,Despejado,1000,83,7.6,S,0.0,0
2025-05-28,2025-05-28 08:00,Antofagasta,14.3,Soleado,1000,78,6.5,S,0.0,0
2025-05-28,2025-05-28 09:00,Antofagasta,15.9,Soleado,1000,71,4.7,SSW,0.0,0
2025-05-28,2025-05-28 10:00,Antofagasta,17.1,Soleado,1000,66,6.5,SW,0.0,0
2025-05-28,2025-05-28 11:00,Antofagasta,18.1,Soleado,1000,63,8.6,SW,0.0,0
2025-05-28,2025-05-28 12:00,Antofagasta,18.7,Soleado,1000,61,10.1,SW,0.0,0
2025-05-28,2025-05-28 13:00,Antofagasta,18.2,Soleado,1000,63,11.2,SW,0.0,0
2025-05-28,2025-05-28 14:00,Antofagasta,17.8,Soleado,1000,66,11.2,SW,0.0,0
2025-05-28,2025-05-28 15:00,Antofagasta,17.2,Soleado,1000,68,9.7,SW,0.0,0
2025-05-28,2025-05-28 16:00,Antofagasta,16.8,Soleado,1000,70,9.0,SW,0.0,0
2025-05-28,2025-05-28 17:00,Antofagasta,15.9,Soleado,1000,73,9.0,SW,0.0,2
2025-05-28,2025-05-28 18:00,Antofagasta,14.5,Soleado,1000,81,7.6,SSW,0.0,9
2025-05-28,2025-05-28 19:00,Antofagasta,13.6,Despejado,1000,86,6.1,SSW,0.0,17
2025-05-28,2025-05-28 20:00,Antofagasta,13.4,Despejado,1000,87,4.7,S,0.0,9
2025-05-28,2025-05-28 21:00,Antofagasta,13.2,Despejado,1000,87,3.2,S,0.0,1
2025-05-28,2025-05-28 22:00,Antofagasta,13.2,Despejado,1000,87,4.3,SSW,0.0,0
2025-05-28,2025-05-28 23:00,Antofagasta,13.0,Despejado,1000,86,5.4,S,0.0,0
2025-05-30,2025-05-30 00:00,Antofagasta,14.4,Despejado,1000,76,7.9,S,0.0,12
2025-05-30,2025-05-30 01:00,Antofagasta,14.0,Despejado,1000,78,8.6,SSW,0.0,15
2025-05-30,2025-05-30 02:00,Antofagasta,13.7,Despejado,1000,80,7.6,S,0.0,9
2025-05-30,2025-05-30 03:00,Antofagasta,13.7,Despejado,1000,80,9.0,S,0.0,0
2025-05-30,2025-05-30 04:00,Antofagasta,13.5,Despejado,1000,82,9.4,S,0.0,0
2025-05-30,2025-05-30 05:00,Antofagasta,13.3,Despejado,1000,82,8.6,S,0.0,0
2025-05-30,2025-05-30 06:00,Antofagasta,13.3,Despejado,1000,82,7.9,S,0.0,0
2025-05-30,2025-05-30 07:00,Antofagasta,13.2,Despejado,1000,81,7.9,S,0.0,0
2025-05-30,2025-05-30 08:00,Antofagasta,14.3,Soleado,1000,76,6.8,S,0.0,0
2025-05-30,2025-05-30 09:00,Antofagasta,16.3,Soleado,1000,68,6.1,SSW,0.0,0
2025-05-30,2025-05-30 10:00,Antofagasta,17.5,Soleado,1000,64,6.8,SW,0.0,0
2025-05-30,2025-05-30 11:00,Antofagasta,18.2,Soleado,1000,63,9.4,SW,0.0,0
2025-05-30,2025-05-30 12:00,Antofagasta,18.4,Soleado,1000,62,10.1,SW,0.0,0
2025-05-30,2025-05-30 13:00,Antofagasta,18.7,Soleado,1000,61,9.4,SW,0.0,0
2025-05-30,2025-05-30 14:00,Antofagasta,18.8,Soleado,1000,61,10.8,SW,0.0,0
2025-05-30,2025-05-30 15:00,Antofagasta,18.2,Soleado,1000,64,11.9,SW,0.0,0
2025-05-30,2025-05-30 16:00,Antofagasta,17.3,Soleado,1000,68,10.4,SSW,0.0,0
2025-05-30,2025-05-30 17:00,Antofagasta,16.7,Soleado,1000,70,6.5,SSW,0.0,0
2025-05-30,2025-05-30 18:00,Antofagasta,15.1,Soleado,1000,78,7.9,SSW,0.0,0
2025-05-30,2025-05-30 19:00,Antofagasta,14.3,Despejado,1000,82,8.6,S,0.0,0
2025-05-30,2025-05-30 20:00,Antofagasta,13.9,Despejado,1000,82,7.9,S,0.0,0
2025-05-30,2025-05-30 21:00,Antofagasta,13.8,Despejado,1000,82,8.3,S,0.0,0
2025-05-30,2025-05-30 22:00,Antofagasta,13.5,Despejado,1000,82,6.1,S,0.0,0
2025-05-30,2025-05-30 23:00,Antofagasta,13.6,Despejado,1000,82,6.8,SSW,0.0,0
2025-05-31,2025-05-31 00:00,Antofagasta,14.3,Despejado,1000,76,5.4,S,0.0,5
2025-05-31,2025-05-31 01:00,Antofagasta,14.1,Despejado,1000,78,4.3,SSW,0.0,11
2025-05-31,2025-05-31 02:00,Antofagasta,13.6,Parcialmente nublado,1003,81,3.2,S,0.0,29
2025-05-31,2025-05-31 03:00,Antofagasta,13.7,Despejado,1000,78,4.0,ENE,0.0,0
2025-05-31,2025-05-31 04:00,Antofagasta,13.3,Despejado,1000,79,1.4,W,0.0,6
2025-05-31,2025-05-31 05:00,Antofagasta,12.7,Despejado,1000,82,2.2,ESE,0.0,3
2025-05-31,2025-05-31 06:00,Antofagasta,12.7,Despejado,1000,80,2.2,ESE,0.0,7
2025-05-31,2025-05-31 07:00,Antofagasta,12.7,Despejado,1000,80,1.8,ESE,0.0,3
2025-05-31,2025-05-31 08:00,Antofagasta,13.8,Soleado,1000,75,2.2,ENE,0.0,0
2025-05-31,2025-05-31 09:00,Antofagasta,15.8,Soleado,1000,67,2.5,NW,0.0,0
2025-05-31,2025-05-31 10:00,Antofagasta,16.8,Soleado,1000,63,3.2,NW,0.0,0
2025-05-31,2025-05-31 11:00,Antofagasta,17.9,Soleado,1000,60,5.4,W,0.0,0
2025-05-31,2025-05-31 12:00,Antofagasta,18.7,Soleado,1000,59,8.6,W,0.0,0
2025-05-31,2025-05-31 13:00,Antofagasta,18.5,Soleado,1000,60,10.1,W,0.0,0
2025-05-31,2025-05-31 14:00,Antofagasta,18.3,Soleado,1000,63,9.7,W,0.0,0
2025-05-31,2025-05-31 15:00,Antofagasta,18.0,Soleado,1000,65,9.4,WSW,0.0,0
2025-05-31,2025-05-31 16:00,Antofagasta,17.4,Soleado,1000,68,8.3,WSW,0.0,0
2025-05-31,2025-05-31 17:00,Antofagasta,16.7,Soleado,1000,72,6.8,SW,0.0,0
2025-05-31,2025-05-31 18:00,Antofagasta,15.1,Soleado,1000,81,5.8,SSW,0.0,0
2025-05-31,2025-05-31 19:00,Antofagasta,14.2,Despejado,1000,86,2.9,S,0.0,0
2025-05-31,2025-05-31 20:00,Antofagasta,13.9,Despejado,1000,86,1.4,SE,0.0,0
2025-05-31,2025-05-31 21:00,Antofagasta,13.9,Despejado,1000,85,2.9,NNE,0.0,0
2025-05-31,2025-05-31 22:00,Antofagasta,14.0,Despejado,1000,83,2.9,NNE,0.0,0
2025-05-31,2025-05-31 23:00,Antofagasta,13.6,Despejado,1000,84,2.2,N,0.0,0
2025-06-01,2025-06-01 00:00,Antofagasta,13.2,Despejado,1000,82,4.3,N,0.0,0
2025-06-01,2025-06-01 01:00,Antofagasta,12.9,Despejado,1000,84,5.8,N,0.0,0
2025-06-01,2025-06-01 02:00,Antofagasta,12.6,Despejado,1000,86,5.8,N,0.0,0
2025-06-01,2025-06-01 03:00,Antofagasta,12.4,Despejado,1000,87,5.0,NNE,0.0,4
2025-06-01,2025-06-01 04:00,Antofagasta,12.2,Despejado,1000,87,5.4,NNE,0.0,2
2025-06-01,2025-06-01 05:00,Antofagasta,12.1,Despejado,1000,85,4.7,NNE,0.0,0
2025-06-01,2025-06-01 06:00,Antofagasta,11.8,Despejado,1000,85,3.2,NNE,0.0,0
2025-06-01,2025-06-01 07:00,Antofagasta,11.6,Despejado,1000,84,3.6,NE,0.0,8
2025-06-01,2025-06-01 08:00,Antofagasta,13.4,Soleado,1000,78,3.2,N,0.0,0
2025-06-01,2025-06-01 09:00,Antofagasta,15.1,Soleado,1000,71,3.2,NW,0.0,0
2025-06-01,2025-06-01 10:00,Antofagasta,16.3,Soleado,1000,68,5.0,W,0.0,0
2025-06-01,2025-06-01 11:00,Antofagasta,17.0,Soleado,1000,66,6.1,WSW,0.0,0
2025-06-01,2025-06-01 12:00,Antofagasta,17.9,Soleado,1000,63,8.6,WSW,0.0,0
2025-06-01,2025-06-01 13:00,Antofagasta,18.1,Soleado,1000,62,10.4,WSW,0.0,0
2025-06-01,2025-06-01 14:00,Antofagasta,18.0,Soleado,1000,63,9.7,WSW,0.0,0
2025-06-01,2025-06-01 15:00,Antofagasta,17.6,Soleado,1000,65,9.4,WSW,0.0,0
2025-06-01,2025-06-01 16:00,Antofagasta,17.2,Soleado,1000,67,9.0,SW,0.0,0
2025-06-01,2025-06-01 17:00,Antofagasta,16.3,Soleado,1000,71,7.9,SW,0.0,0
2025-06-01,2025-06-01 18:00,Antofagasta,14.6,Soleado,1000,81,7.6,SSW,0.0,0
2025-06-01,2025-06-01 19:00,Antofagasta,13.6,Despejado,1000,85,7.6,S,0.0,0
2025-06-01,2025-06-01 20:00,Antofagasta,13.6,Despejado,1000,84,6.8,SSE,0.0,0
2025-06-01,2025-06-01 21:00,Antofagasta,13.7,Despejado,1000,82,6.5,S,0.0,0
2025-06-01,2025-06-01 22:00,Antofagasta,13.3,Despejado,1000,81,4.7,S,0.0,0
2025-06-01,2025-06-01 23:00,Antofagasta,13.2,Despejado,1000,80,2.5,SSE,0.0,1
2025-06-02,2025-06-02 00:00,Antofagasta,12.9,Despejado,1000,79,1.8,SSE,0.0,6
2025-06-02,2025-06-02 01:00,Antofagasta,12.4,Despejado,1000,81,1.1,E,0.0,12
2025-06-02,2025-06-02 02:00,Antofagasta,12.7,Despejado,1000,78,2.9,N,0.0,2
2025-06-02,2025-06-02 03:00,Antofagasta,12.2,Despejado,1000,80,0.4,N,0.0,0
2025-06-02,2025-06-02 04:00,Antofagasta,12.0,Despejado,1000,80,2.5,ESE,0.0,0
2025-06-02,2025-06-02 05:00,Antofagasta,12.1,Despejado,1000,78,2.9,SE,0.0,0
2025-06-02,2025-06-02 06:00,Antofagasta,12.3,Despejado,1000,76,4.0,SSE,0.0,10
2025-06-02,2025-06-02 07:00,Antofagasta,12.7,Despejado,1000,71,5.0,SE,0.0,0
2025-06-02,2025-06-02 08:00,Antofagasta,14.2,Soleado,1000,64,3.6,SE,0.0,0
2025-06-02,2025-06-02 09:00,Antofagasta,16.6,Soleado,1000,56,2.2,SSW,0.0,0
2025-06-02,2025-06-02 10:00,Antofagasta,18.1,Soleado,1000,53,5.8,SSW,0.0,0
2025-06-02,2025-06-02 11:00,Antofagasta,18.9,Soleado,1000,52,7.6,SW,0.0,0
2025-06-02,2025-06-02 12:00,Antofagasta,19.4,Soleado,1000,52,8.6,SW,0.0,0
2025-06-02,2025-06-02 13:00,Antofagasta,19.0,Soleado,1000,53,10.1,SW,0.0,0
2025-06-02,2025-06-02 14:00,Antofagasta,18.8,Soleado,1000,55,10.4,SW,0.0,0
2025-06-02,2025-06-02 15:00,Antofagasta,18.4,Soleado,1000,56,10.8,SSW,0.0,0
2025-06-02,2025-06-02 16:00,Antofagasta,17.8,Soleado,1000,59,12.2,SSW,0.0,0
2025-06-02,2025-06-02 17:00,Antofagasta,16.9,Soleado,1000,62,10.1,SSW,0.0,0
2025-06-02,2025-06-02 18:00,Antofagasta,14.8,Soleado,1000,73,10.8,SSW,0.0,0
2025-06-02,2025-06-02 19:00,Antofagasta,14.1,Despejado,1000,75,8.6,SSE,0.0,0
2025-06-02,2025-06-02 20:00,Antofagasta,14.4,Despejado,1000,71,6.5,S,0.0,0
2025-06-02,2025-06-02 21:00,Antofagasta,14.2,Despejado,1000,72,4.7,S,0.0,0
2025-06-02,2025-06-02 22:00,Antofagasta,14.3,Despejado,1000,70,2.9,S,0.0,0
2025-06-02,2025-06-02 23:00,Antofagasta,13.9,Despejado,1000,71,3.2,S,0.0,0
2025-06-03,2025-06-03 00:00,Antofagasta,14.3,Despejado,1000,70,5.4,S,0.0,0
2025-06-03,2025-06-03 01:00,Antofagasta,14.3,Despejado,1000,70,4.7,SSW,0.0,0
2025-06-03,2025-06-03 02:00,Antofagasta,13.9,Despejado,1000,73,4.7,SSE,0.0,0
2025-06-03,2025-06-03 03:00,Antofagasta,13.8,Despejado,1000,74,5.0,SSW,0.0,0
2025-06-03,2025-06-03 04:00,Antofagasta,13.4,Despejado,1000,75,3.2,S,0.0,0
2025-06-03,2025-06-03 05:00,Antofagasta,12.7,Despejado,1000,78,3.2,SSE,0.0,0
2025-06-03,2025-06-03 06:00,Antofagasta,12.6,Despejado,1000,77,2.5,SE,0.0,0
2025-06-03,2025-06-03 07:00,Antofagasta,12.9,Despejado,1000,74,3.6,ENE,0.0,0
2025-06-03,2025-06-03 08:00,Antofagasta,14.1,Soleado,1000,71,1.1,SSW,0.0,0
2025-06-03,2025-06-03 09:00,Antofagasta,16.1,Soleado,1000,65,1.4,S,0.0,0
2025-06-03,2025-06-03 10:00,Antofagasta,17.4,Soleado,1000,59,1.8,W,0.0,0
2025-06-03,2025-06-03 11:00,Antofagasta,18.8,Soleado,1000,55,5.0,W,0.0,0
2025-06-03,2025-06-03 12:00,Antofagasta,19.3,Soleado,1000,53,6.8,W,0.0,0
2025-06-03,2025-06-03 13:00,Antofagasta,19.0,Soleado,1000,56,10.4,WSW,0.0,0
2025-06-03,2025-06-03 14:00,Antofagasta,18.5,Soleado,1000,59,9.7,WSW,0.0,0
2025-06-03,2025-06-03 15:00,Antofagasta,18.0,Soleado,1000,62,9.7,WSW,0.0,0
2025-06-03,2025-06-03 16:00,Antofagasta,17.3,Soleado,1000,66,9.4,SW,0.0,0
2025-06-03,2025-06-03 17:00,Antofagasta,16.5,Soleado,1000,69,7.9,SSW,0.0,0
2025-06-03,2025-06-03 18:00,Antofagasta,15.0,Soleado,1000,76,9.4,SSW,0.0,0
2025-06-03,2025-06-03 19:00,Antofagasta,14.4,Despejado,1000,78,5.8,SSE,0.0,0
2025-06-03,2025-06-03 20:00,Antofagasta,14.5,Despejado,1000,76,4.7,S,0.0,0
2025-06-03,2025-06-03 21:00,Antofagasta,14.3,Despejado,1000,78,2.9,S,0.0,0
2025-06-03,2025-06-03 22:00,Antofagasta,13.7,Despejado,1000,80,2.5,SSE,0.0,0
2025-06-03,2025-06-03 23:00,Antofagasta,13.6,Despejado,1000,79,2.5,S,0.0,0
2025-06-04,2025-06-04 00:00,Antofagasta,13.4,Despejado,1000,80,0.7,ESE,0.0,0
2025-06-04,2025-06-04 01:00,Antofagasta,13.1,Despejado,1000,81,2.2,SSW,0.0,0
2025-06-04,2025-06-04 02:00,Antofagasta,12.8,Despejado,1000,84,3.6,SE,0.0,0
2025-06-04,2025-06-04 03:00,Antofagasta,13.0,Despejado,1000,80,2.5,ESE,0.0,0
2025-06-04,2025-06-04 04:00,Antofagasta,13.3,Despejado,1000,80,5.8,SSW,0.0,0
2025-06-04,2025-06-04 05:00,Antofagasta,12.9,Despejado,1000,82,6.8,S,0.0,0
2025-06-04,2025-06-04 06:00,Antofagasta,13.1,Despejado,1000,81,6.5,SSE,0.0,0
2025-06-04,2025-06-04 07:00,Antofagasta,13.4,Despejado,1000,78,6.8,S,0.0,0
2025-06-04,2025-06-04 08:00,Antofagasta,14.2,Soleado,1000,75,6.5,SSE,0.0,0
2025-06-04,2025-06-04 09:00,Antofagasta,16.2,Soleado,1000,67,6.1,S,0.0,0
2025-06-04,2025-06-04 10:00,Antofagasta,17.2,Soleado,1000,63,9.7,SSW,0.0,0
2025-06-04,2025-06-04 11:00,Antofagasta,17.9,Soleado,1000,62,12.2,SSW,0.0,0
2025-06-04,2025-06-04 12:00,Antofagasta,18.9,Soleado,1000,58,10.4,SSW,0.0,0
2025-06-04,2025-06-04 13:00,Antofagasta,18.9,Soleado,1000,58,12.6,SW,0.0,0
2025-06-04,2025-06-04 14:00,Antofagasta,18.6,Soleado,1000,60,13.3,SSW,0.0,0
2025-06-04,2025-06-04 15:00,Antofagasta,18.4,Soleado,1000,60,10.8,SSW,0.0,0
2025-06-04,2025-06-04 16:00,Antofagasta,17.9,Soleado,1000,63,11.2,SSW,0.0,0
2025-06-04,2025-06-04 17:00,Antofagasta,16.4,Soleado,1000,69,10.8,SSW,0.0,0
2025-06-04,2025-06-04 18:00,Antofagasta,14.7,Soleado,1000,76,11.2,S,0.0,0
2025-06-04,2025-06-04 19:00,Antofagasta,14.2,Despejado,1000,78,10.4,S,0.0,0
2025-06-04,2025-06-04 20:00,Antofagasta,14.4,Despejado,1000,75,9.7,S,0.0,0
2025-06-04,2025-06-04 21:00,Antofagasta,15.1,Despejado,1000,71,9.0,S,0.0,0
2025-06-04,2025-06-04 22:00,Antofagasta,14.7,Despejado,1000,74,10.4,S,0.0,0
2025-06-04,2025-06-04 23:00,Antofagasta,15.0,Despejado,1000,72,10.4,S,0.0,0
2025-05-26,2025-05-26 00:00,Iquique,11.2,Cielo cubierto,1009,81,4.7,SSW,0.0,89
2025-05-26,2025-05-26 01:00,Iquique,11.1,Despejado,1000,82,7.6,SSW,0.0,7
2025-05-26,2025-05-26 02:00,Iquique,10.9,Cielo cubierto,1009,83,9.7,S,0.0,93
2025-05-26,2025-05-26 03:00,Iquique,10.8,Cielo cubierto,1009,82,9.4,S,0.0,100
2025-05-26,2025-05-26 04:00,Iquique,10.8,Despejado,1000,82,9.4,S,0.0,9
2025-05-26,2025-05-26 05:00,Iquique,10.6,Despejado,1000,82,5.8,SSE,0.0,14
2025-05-26,2025-05-26 06:00,Iquique,10.6,Despejado,1000,80,3.2,SSW,0.0,14
2025-05-26,2025-05-26 07:00,Iquique,12.9,Cielo cubierto,1009,80,1.8,S,0.0,100
2025-05-26,2025-05-26 08:00,Iquique,16.0,Soleado,1000,76,4.0,SSW,0.0,14
2025-05-26,2025-05-26 09:00,Iquique,17.0,Soleado,1000,70,5.8,SSW,0.0,19
2025-05-26,2025-05-26 10:00,Iquique,17.7,Soleado,1000,67,7.6,SW,0.0,5
2025-05-26,2025-05-26 11:00,Iquique,18.6,Soleado,1000,64,9.0,SW,0.0,7
2025-05-26,2025-05-26 12:00,Iquique,19.1,Soleado,1000,63,10.1,SW,0.0,7
2025-05-26,2025-05-26 13:00,Iquique,19.4,Soleado,1000,62,9.4,WSW,0.0,7
2025-05-26,2025-05-26 14:00,Iquique,19.4,Soleado,1000,63,9.7,WSW,0.0,7
2025-05-26,2025-05-26 15:00,Iquique,18.3,Soleado,1000,65,8.6,WSW,0.0,6
2025-05-26,2025-05-26 16:00,Iquique,16.0,Soleado,1000,68,8.6,WSW,0.0,4
2025-05-26,2025-05-26 17:00,Iquique,17.3,Soleado,1000,71,8.3,SW,0.0,0
2025-05-26,2025-05-26 18:00,Iquique,16.4,Soleado,1000,76,7.2,SW,0.0,8
2025-05-26,2025-05-26 19:00,Iquique,13.5,Despejado,1000,79,6.5,SSW,0.0,15
2025-05-26,2025-05-26 20:00,Iquique,11.8,Despejado,1000,81,7.6,S,0.0,20
2025-05-26,2025-05-26 21:00,Iquique,11.7,Despejado,1000,79,5.0,SE,0.0,5
2025-05-26,2025-05-26 22:00,Iquique,11.8,Despejado,1000,76,1.1,ESE,0.0,0
2025-05-26,2025-05-26 23:00,Iquique,11.7,Despejado,1000,75,2.5,SSW,0.0,0
2025-05-27,2025-05-27 00:00,Iquique,11.3,Despejado,1000,78,3.6,SSE,0.0,15
2025-05-27,2025-05-27 01:00,Iquique,11.1,Despejado,1000,78,2.2,SSE,0.0,0
2025-05-27,2025-05-27 02:00,Iquique,10.9,Despejado,1000,78,5.4,SSW,0.0,0
2025-05-27,2025-05-27 03:00,Iquique,10.7,Despejado,1000,80,11.2,S,0.0,0
2025-05-27,2025-05-27 04:00,Iquique,10.6,Despejado,1000,80,10.4,S,0.0,0
2025-05-27,2025-05-27 05:00,Iquique,11.0,Despejado,1000,76,7.9,SSE,0.0,0
2025-05-27,2025-05-27 06:00,Iquique,11.5,Despejado,1000,71,2.5,SSW,0.0,0
2025-05-27,2025-05-27 07:00,Iquique,12.9,Despejado,1000,77,12.6,S,0.0,0
2025-05-27,2025-05-27 08:00,Iquique,16.6,Soleado,1000,71,10.1,S,0.0,0
2025-05-27,2025-05-27 09:00,Iquique,18.0,Soleado,1000,68,12.6,SSW,0.0,0
2025-05-27,2025-05-27 10:00,Iquique,18.5,Soleado,1000,68,12.6,SSW,0.0,0
2025-05-27,2025-05-27 11:00,Iquique,18.8,Soleado,1000,68,9.0,SSW,0.0,0
2025-05-27,2025-05-27 12:00,Iquique,19.7,Soleado,1000,64,8.6,SW,0.0,0
2025-05-27,2025-05-27 13:00,Iquique,20.1,Soleado,1000,64,11.5,SW,0.0,0
2025-05-27,2025-05-27 14:00,Iquique,20.0,Soleado,1000,66,10.8,WSW,0.0,0
2025-05-27,2025-05-27 15:00,Iquique,19.4,Soleado,1000,69,9.4,SW,0.0,0
2025-05-27,2025-05-27 16:00,Iquique,18.8,Soleado,1000,72,7.9,SW,0.0,0
2025-05-27,2025-05-27 17:00,Iquique,18.4,Soleado,1000,75,7.9,SW,0.0,1
2025-05-27,2025-05-27 18:00,Iquique,17.3,Soleado,1000,80,6.5,SW,0.0,8
2025-05-27,2025-05-27 19:00,Iquique,14.9,Parcialmente nublado,1003,86,6.5,SSW,0.0,26
2025-05-27,2025-05-27 20:00,Iquique,12.0,Parcialmente nublado,1003,85,6.1,S,0.0,30
2025-05-27,2025-05-27 21:00,Iquique,12.2,Despejado,1000,81,6.5,SSE,0.0,16
2025-05-27,2025-05-27 22:00,Iquique,12.2,Despejado,1000,79,5.0,S,0.0,0
2025-05-27,2025-05-27 23:00,Iquique,11.7,Despejado,1000,81,6.1,SW,0.0,0
2025-05-28,2025-05-28 00:00,Iquique,11.1,Lluvia  moderada a intervalos,1063,82,2.2,S,0.02,71
2025-05-28,2025-05-28 01:00,Iquique,11.3,Lluvia  moderada a intervalos,1063,79,0.7,NW,0.02,83
2025-05-28,2025-05-28 02:00,Iquique,11.0,Lluvia  moderada a intervalos,1063,79,1.1,S,0.01,86
2025-05-28,2025-05-28 03:00,Iquique,10.9,Despejado,1000,78,4.3,SSE,0.0,0
2025-05-28,2025-05-28 04:00,Iquique,10.7,Despejado,1000,78,4.3,SSW,0.0,0
2025-05-28,2025-05-28 05:00,Iquique,10.4,Despejado,1000,79,3.2,SSW,0.0,0
2025-05-28,2025-05-28 06:00,Iquique,10.2,Despejado,1000,80,2.5,SW,0.0,0
2025-05-28,2025-05-28 07:00,Iquique,12.2,Despejado,1000,80,1.4,S,0.0,0
2025-05-28,2025-05-28 08:00,Iquique,15.8,Soleado,1000,76,3.2,S,0.0,2
2025-05-28,2025-05-28 09:00,Iquique,17.1,Soleado,1000,69,1.8,SSW,0.0,0
2025-05-28,2025-05-28 10:00,Iquique,18.2,Soleado,1000,65,4.0,WSW,0.0,0
2025-05-28,2025-05-28 11:00,Iquique,19.1,Soleado,1000,62,7.6,W,0.0,0
2025-05-28,2025-05-28 12:00,Iquique,19.4,Soleado,1000,62,7.9,W,0.0,0
2025-05-28,2025-05-28 13:00,Iquique,19.6,Soleado,1000,62,9.0,W,0.0,0
2025-05-28,2025-05-28 14:00,Iquique,19.4,Soleado,1000,64,9.0,W,0.0,0
2025-05-28,2025-05-28 15:00,Iquique,19.2,Soleado,1000,65,8.6,WSW,0.0,0
2025-05-28,2025-05-28 16:00,Iquique,18.8,Soleado,1000,67,8.6,WSW,0.0,0
